,$35k - 40k,$5k - 10k,$30k - 35k,$25k - 30k,$1 - 10k,$20k - 25k,$10k - 15k,$50k - 60k,$40k - 45k,tax_year,type,$45k - 50k,$150k - 250k,$80k - 90k,$15k - 20k,$90k - 100k,< $5k,item_category,> $250k,$60k - 70k,$70k - 80k,item,< $0,$100k - 150k
864,43760.0,1853590.0,83130.0,177140.0,,468140.0,1975080.0,16090.0,25140.0,2010,#,15670.0,1200.0,1680.0,1481370.0,1070.0,2699630.0,number items,440.0,7420.0,3360.0,number of non-taxable returns,,2340.0
865,1495420.0,2044140.0,1592150.0,1649090.0,,1939670.0,2581350.0,1807490.0,1367490.0,2010,#,1142340.0,371600.0,733570.0,2514850.0,513860.0,2742690.0,number items,193570.0,1338910.0,1000750.0,total number of returns,,994180.0
866,1097730.0,1057580.0,1108710.0,1088890.0,,1117010.0,1147060.0,1474100.0,1018870.0,2010,#,897520.0,303020.0,649670.0,1119680.0,459300.0,1494340.0,income items,145910.0,1118710.0,870840.0,employment income,,868100.0
867,28530.0,22020.0,29420.0,30560.0,,31390.0,29400.0,42070.0,27140.0,2010,#,24760.0,23490.0,20170.0,30840.0,16020.0,10610.0,income items,12530.0,33580.0,25940.0,commissions (from employment),,44060.0
868,159710.0,87210.0,153930.0,134580.0,,118060.0,99020.0,236470.0,158540.0,2010,#,139610.0,70440.0,110510.0,99810.0,79180.0,65570.0,income items,35910.0,193920.0,153580.0,other employment income,,176300.0
869,277170.0,155220.0,343630.0,385520.0,,573130.0,583020.0,231620.0,243390.0,2010,#,168080.0,43110.0,59020.0,1022390.0,37680.0,75920.0,income items,31120.0,164370.0,94070.0,Old Age Security Pension,,83330.0
870,398850.0,320690.0,470030.0,512810.0,,702270.0,703760.0,368080.0,359280.0,2010,#,261020.0,57340.0,93430.0,1119290.0,59980.0,140010.0,income items,37730.0,250320.0,147200.0,CPP or QPP benefits,,124990.0
871,333650.0,44340.0,376380.0,386910.0,,482900.0,129910.0,334080.0,312660.0,2010,#,232520.0,51410.0,89080.0,410420.0,57670.0,18970.0,income items,27960.0,229640.0,138750.0,other pensions or superannuation,,122850.0
872,95020.0,30690.0,113320.0,97650.0,,132460.0,85020.0,54990.0,108430.0,2010,#,46850.0,7090.0,20700.0,149290.0,11440.0,11840.0,income items,3550.0,51570.0,29910.0,elected split-pension amount,,20170.0
873,89250.0,161550.0,101190.0,111050.0,,123780.0,180390.0,85430.0,74070.0,2010,#,59700.0,4960.0,22200.0,145770.0,12940.0,382270.0,income items,1340.0,53340.0,34560.0,Universal Child Care Benefit,,18000.0
874,256260.0,121320.0,301910.0,334360.0,,349830.0,249980.0,212830.0,205770.0,2010,#,156860.0,5980.0,43580.0,328790.0,24950.0,43660.0,income items,1220.0,126990.0,76710.0,EI benefits,,35980.0
875,239030.0,84710.0,232540.0,214200.0,,225820.0,147820.0,376120.0,252050.0,2010,#,218560.0,196730.0,200860.0,215930.0,153860.0,95420.0,income items,134490.0,317460.0,251850.0,taxable amount of dividends,,377250.0
876,410930.0,261370.0,434540.0,439050.0,,522980.0,413690.0,530410.0,398900.0,2010,#,329080.0,198120.0,246460.0,609030.0,182600.0,318670.0,income items,138490.0,417870.0,319700.0,interest and other investment income,,409830.0
877,7300.0,2180.0,6720.0,5770.0,,5430.0,2830.0,14630.0,8420.0,2010,#,7720.0,23510.0,10890.0,4300.0,9240.0,7230.0,income items,29330.0,14470.0,12430.0,net partnership income,,29100.0
878,0.0,30.0,10.0,10.0,,10.0,60.0,0.0,0.0,2010,#,0.0,0.0,0.0,10.0,0.0,20.0,income items,0.0,0.0,0.0,Registered Disability Savings Plan income,,0.0
879,84690.0,52080.0,86060.0,84960.0,,91650.0,73780.0,125320.0,83950.0,2010,#,73180.0,49020.0,63510.0,91130.0,46580.0,56020.0,income items,30680.0,100930.0,80310.0,net rental income,,105500.0
880,102620.0,48050.0,100630.0,94790.0,,100650.0,69050.0,166340.0,109410.0,2010,#,95600.0,108260.0,93970.0,93090.0,73970.0,52520.0,income items,85170.0,143720.0,115700.0,taxable capital gains,,189860.0
881,6210.0,6170.0,6890.0,7830.0,,9570.0,9170.0,6350.0,5190.0,2010,#,4280.0,700.0,1800.0,10530.0,1220.0,3480.0,income items,230.0,4100.0,2630.0,support payments received,,2280.0
882,180520.0,71920.0,174420.0,162090.0,,160560.0,110480.0,254380.0,177460.0,2010,#,154690.0,39350.0,99900.0,142750.0,68230.0,74730.0,income items,14030.0,191820.0,138980.0,RRSP income,,125180.0
883,258160.0,256120.0,263120.0,257440.0,,283440.0,292350.0,350440.0,256070.0,2010,#,215480.0,142900.0,171680.0,298220.0,127580.0,215880.0,income items,98550.0,281720.0,220680.0,other income,,290570.0
884,99660.0,221000.0,114190.0,134910.0,,169100.0,264020.0,114450.0,89950.0,2010,#,73610.0,26920.0,45950.0,211790.0,32360.0,171950.0,income items,15340.0,84570.0,61980.0,net business income,,66980.0
885,12340.0,18050.0,13200.0,14410.0,,16520.0,22110.0,20130.0,12180.0,2010,#,11160.0,31030.0,13090.0,19220.0,10850.0,14190.0,income items,29650.0,17660.0,15510.0,net professional income,,35360.0
886,11200.0,17620.0,12370.0,13910.0,,16000.0,20820.0,13660.0,10430.0,2010,#,8770.0,5270.0,6160.0,18570.0,4550.0,15830.0,income items,2240.0,10590.0,7950.0,net commission income,,10870.0
887,20340.0,22900.0,22290.0,23490.0,,26630.0,36520.0,25580.0,20890.0,2010,#,16260.0,8650.0,11250.0,32110.0,8020.0,25090.0,income items,5720.0,19990.0,14890.0,net farming income,,18860.0
888,2250.0,1340.0,2810.0,3540.0,,3840.0,2520.0,2010.0,2000.0,2010,#,1360.0,180.0,470.0,3370.0,270.0,1000.0,income items,70.0,1210.0,710.0,net fishing income,,560.0
889,59280.0,18490.0,66380.0,70600.0,,72420.0,38490.0,56280.0,49300.0,2010,#,40300.0,2220.0,13270.0,60300.0,8070.0,8780.0,income items,620.0,33740.0,20520.0,workers' compensation benefits,,11420.0
890,11580.0,435040.0,20910.0,43270.0,,116380.0,542570.0,4550.0,6790.0,2010,#,4310.0,260.0,690.0,265750.0,420.0,116740.0,income items,150.0,2200.0,1150.0,social assistance payments,,760.0
891,15060.0,130650.0,27090.0,59190.0,,252030.0,496760.0,4110.0,7960.0,2010,#,4040.0,560.0,710.0,812400.0,520.0,36160.0,income items,340.0,2310.0,1190.0,net federal supplements,,1060.0
892,1495420.0,2044140.0,1592150.0,1649090.0,,1939670.0,2581350.0,1807490.0,1367490.0,2010,#,1142340.0,371600.0,733570.0,2514850.0,513860.0,2496770.0,income items,193570.0,1338910.0,1000750.0,total income assessed,,994180.0
893,341200.0,36370.0,264800.0,182100.0,,129550.0,58220.0,665310.0,360270.0,2010,#,357790.0,99140.0,358510.0,88310.0,252830.0,19830.0,deduction items,30140.0,548640.0,463010.0,Registered Pension Plan contributions,,391980.0
894,422810.0,34490.0,360170.0,283020.0,,217400.0,81960.0,775220.0,446760.0,2010,#,434980.0,249310.0,416060.0,147720.0,309520.0,26920.0,deduction items,127720.0,635460.0,527980.0,RRSP deduction,,644450.0
895,160.0,80.0,170.0,180.0,,160.0,130.0,200.0,140.0,2010,#,120.0,30.0,80.0,150.0,40.0,60.0,deduction items,0.0,120.0,100.0,Saskatchewan Pension Plan deduction,,70.0
896,108430.0,1600.0,99170.0,85120.0,,61200.0,4500.0,150510.0,108120.0,2010,#,99000.0,24740.0,43300.0,16290.0,29740.0,450.0,deduction items,11490.0,98110.0,66160.0,deduction for elected split-pension amount,,62600.0
897,411840.0,187050.0,361270.0,303950.0,,263070.0,219500.0,688280.0,408440.0,2010,#,386420.0,81610.0,344860.0,232310.0,233430.0,124320.0,deduction items,25620.0,554110.0,458910.0,"annual union, professional, or like dues",,347410.0
898,440.0,2000.0,540.0,620.0,,810.0,2170.0,340.0,330.0,2010,#,240.0,20.0,110.0,1310.0,70.0,3270.0,deduction items,0.0,220.0,160.0,Universal Child Care Benefit repayment,,80.0
899,107100.0,52570.0,111580.0,107060.0,,100850.0,73470.0,122160.0,93260.0,2010,#,79790.0,12770.0,40350.0,89820.0,25830.0,35810.0,deduction items,4740.0,83590.0,59540.0,child care expenses,,40500.0
900,100.0,50.0,100.0,90.0,,110.0,90.0,100.0,80.0,2010,#,70.0,20.0,30.0,120.0,40.0,30.0,deduction items,30.0,80.0,50.0,disability supports deductions,,80.0
901,570.0,210.0,610.0,560.0,,500.0,310.0,1080.0,610.0,2010,#,590.0,760.0,690.0,400.0,520.0,350.0,deduction items,530.0,870.0,790.0,business investment loss,,1320.0
902,7010.0,6360.0,7820.0,8630.0,,8960.0,8230.0,9320.0,6360.0,2010,#,5630.0,1910.0,4050.0,8750.0,2950.0,3660.0,deduction items,590.0,7390.0,5420.0,moving expenses,,5860.0
903,3560.0,620.0,3180.0,2760.0,,2160.0,1010.0,7490.0,3910.0,2010,#,3750.0,6880.0,5400.0,1450.0,4670.0,570.0,deduction items,5460.0,7050.0,6220.0,support payments made,,12280.0
904,153940.0,35610.0,151260.0,140090.0,,145390.0,68490.0,242140.0,157780.0,2010,#,139690.0,133060.0,132560.0,126720.0,102210.0,34140.0,deduction items,101030.0,202590.0,163190.0,carrying charges and interest expenses,,252610.0
905,84740.0,196460.0,98690.0,120170.0,,152060.0,251010.0,74460.0,76280.0,2010,#,59300.0,32290.0,23510.0,192910.0,17530.0,31270.0,deduction items,26860.0,46620.0,32080.0,deductions for CPP/QPP contributions on self-employment and other earnings,,46610.0
906,19540.0,43940.0,23670.0,30120.0,,39920.0,64190.0,21850.0,17300.0,2010,#,13680.0,10470.0,5970.0,52710.0,4480.0,14930.0,deduction items,9190.0,14300.0,8490.0,deduction for PPIP premiums on self-employment income,,12530.0
907,1750.0,290.0,1500.0,1250.0,,1110.0,440.0,4670.0,2160.0,2010,#,2240.0,14020.0,4420.0,740.0,4040.0,500.0,deduction items,20950.0,4970.0,4630.0,exploration and development expenses,,14590.0
908,47780.0,6070.0,43420.0,36480.0,,28910.0,11710.0,100790.0,51670.0,2010,#,52610.0,45210.0,55680.0,20140.0,44600.0,3680.0,deduction items,21890.0,86390.0,68730.0,other employment expenses,,105740.0
909,2300.0,180.0,2290.0,1680.0,,1020.0,390.0,4950.0,2540.0,2010,#,2600.0,180.0,1320.0,600.0,800.0,70.0,deduction items,40.0,3860.0,2410.0,clergy residence deduction,,1090.0
910,66590.0,35350.0,75420.0,80520.0,,84380.0,57370.0,64490.0,56200.0,2010,#,44580.0,18090.0,21560.0,78740.0,15200.0,30400.0,deduction items,15080.0,43880.0,30240.0,other deductions,,33820.0
911,1034070.0,500940.0,983730.0,896470.0,,847920.0,670650.0,1511430.0,1007140.0,2010,#,906420.0,342840.0,672370.0,757060.0,476320.0,281170.0,deduction items,177760.0,1160740.0,900710.0,total deductions before adjustments,,919100.0
912,0.0,0.0,0.0,0.0,,0.0,0.0,28530.0,0.0,2010,#,10.0,41990.0,67210.0,0.0,45070.0,0.0,tax payable,26880.0,82510.0,95290.0,social benefits repayment,,97350.0
913,1495180.0,2041820.0,1591810.0,1648700.0,,1939130.0,2580130.0,1807240.0,1367290.0,2010,#,1142190.0,371450.0,733460.0,2514070.0,513780.0,2398040.0,income items,193490.0,1338740.0,1000630.0,net income after adjustments,,993980.0
914,150.0,20.0,90.0,60.0,,40.0,20.0,3070.0,390.0,2010,#,870.0,180.0,1220.0,20.0,760.0,10.0,deduction items,40.0,3880.0,2210.0,Canadian Forces personnel and police deduction,,1360.0
915,10.0,0.0,0.0,0.0,,10.0,0.0,50.0,0.0,2010,#,0.0,400.0,110.0,10.0,120.0,0.0,deduction items,210.0,60.0,60.0,employee home relocation loan deduction,,480.0
916,570.0,120.0,430.0,350.0,,340.0,190.0,2060.0,710.0,2010,#,790.0,11130.0,2220.0,250.0,2190.0,90.0,deduction items,13930.0,2200.0,2300.0,security options deductions,,10110.0
917,83350.0,570090.0,109420.0,160000.0,,390720.0,1016690.0,64060.0,62590.0,2010,#,47780.0,2540.0,14490.0,1006010.0,8850.0,159350.0,deduction items,800.0,37770.0,22580.0,other payments deductions,,12660.0
918,40.0,0.0,20.0,20.0,,20.0,0.0,100.0,60.0,2010,#,60.0,280.0,100.0,20.0,100.0,0.0,deduction items,410.0,110.0,90.0,limited partnership losses of other years,,330.0
919,2230.0,1290.0,2790.0,3590.0,,4610.0,4330.0,1850.0,1720.0,2010,#,1330.0,500.0,520.0,5090.0,400.0,2740.0,deduction items,410.0,1240.0,870.0,non-capital losses of other years,,910.0
920,29920.0,3910.0,28410.0,25080.0,,23500.0,8760.0,52500.0,32770.0,2010,#,29840.0,40850.0,31720.0,15810.0,25310.0,3600.0,deduction items,33210.0,47170.0,38590.0,net capital losses of other years,,68860.0
921,2200.0,360.0,2120.0,1860.0,,1510.0,860.0,4440.0,2520.0,2010,#,2440.0,7360.0,3090.0,1280.0,2600.0,410.0,deduction items,9550.0,4570.0,3530.0,capital gains deduction,,8090.0
922,13190.0,3450.0,13650.0,13970.0,,13890.0,7770.0,22280.0,12800.0,2010,#,11860.0,16700.0,16100.0,12640.0,13720.0,2410.0,deduction items,2740.0,20170.0,18260.0,northern residents deductions,,34710.0
923,13040.0,9070.0,16450.0,19670.0,,29780.0,20060.0,10420.0,10780.0,2010,#,7790.0,2630.0,3150.0,33640.0,2220.0,6020.0,deduction items,1510.0,7330.0,4720.0,additional deductions,,5040.0
924,870.0,180.0,960.0,1110.0,,1180.0,960.0,1110.0,740.0,2010,#,640.0,470.0,490.0,1160.0,410.0,250.0,deduction items,320.0,820.0,660.0,farming/fishing losses of prior years,,940.0
925,140270.0,584460.0,167840.0,216950.0,,445350.0,1045840.0,155950.0,120550.0,2010,#,99710.0,76490.0,70370.0,1045720.0,54360.0,173540.0,deduction items,55980.0,120490.0,90280.0,total deductions from net income,,136450.0
926,1492000.0,1784880.0,1587180.0,1641230.0,,1919660.0,2317010.0,1806510.0,1365450.0,2010,#,1140890.0,371170.0,733250.0,2473460.0,513640.0,2318520.0,income items,193370.0,1338280.0,1000310.0,taxable income assessed,,993500.0
927,1494570.0,2040550.0,1591110.0,1647830.0,,1938200.0,2578710.0,1806420.0,1366750.0,2010,#,1141680.0,370510.0,733050.0,2512970.0,513410.0,2716670.0,non-refundable tax credits,192500.0,1338160.0,1000100.0,basic personal amount,,992890.0
928,298590.0,196190.0,366160.0,408830.0,,596810.0,620240.0,252790.0,261270.0,2010,#,182370.0,1290.0,30320.0,1049800.0,13390.0,112180.0,non-refundable tax credits,620.0,178590.0,93000.0,age amount,,10940.0
929,114090.0,115040.0,128420.0,147650.0,,192160.0,174240.0,143400.0,98530.0,2010,#,86000.0,54110.0,75690.0,216920.0,57450.0,127160.0,non-refundable tax credits,28670.0,114960.0,94410.0,spouse or common-law partner amount,,128470.0
930,61600.0,84340.0,67030.0,72440.0,,85190.0,118460.0,64180.0,51770.0,2010,#,42550.0,7370.0,23790.0,101620.0,15340.0,73320.0,non-refundable tax credits,3000.0,44650.0,33330.0,amount for eligible dependant,,24500.0
931,223910.0,158270.0,220670.0,212940.0,,220350.0,224810.0,343080.0,212180.0,2010,#,195250.0,114930.0,194610.0,224100.0,144980.0,190950.0,non-refundable tax credits,61980.0,285680.0,242240.0,amount for children 17 and under,,291990.0
932,980.0,260.0,980.0,950.0,,980.0,430.0,1380.0,950.0,2010,#,870.0,360.0,630.0,770.0,450.0,280.0,non-refundable tax credits,190.0,1010.0,830.0,amount for infirm dependants age 18 or older,,960.0
933,1036660.0,799960.0,1043180.0,1019380.0,,1034120.0,987970.0,1395560.0,958860.0,2010,#,848200.0,283700.0,625300.0,1018450.0,443130.0,255220.0,non-refundable tax credits,129820.0,1061310.0,833410.0,CPP or QPP contributions on employment,,831100.0
934,84740.0,196460.0,98690.0,120170.0,,152060.0,251010.0,74460.0,76280.0,2010,#,59300.0,32290.0,23510.0,192910.0,17530.0,31270.0,non-refundable tax credits,26860.0,46620.0,32080.0,CPP or QPP contributions on self-employment,,46610.0
935,1021740.0,916340.0,1029440.0,1009850.0,,1023530.0,1002740.0,1373400.0,946040.0,2010,#,834280.0,238470.0,602000.0,1012890.0,423820.0,525620.0,non-refundable tax credits,92980.0,1038750.0,809750.0,EI premiums,,764030.0
936,220.0,290.0,240.0,290.0,,400.0,480.0,200.0,180.0,2010,#,130.0,20.0,60.0,440.0,40.0,110.0,non-refundable tax credits,0.0,130.0,70.0,EI premiums on self-employment and other eligible earnings,,60.0
937,298190.0,224700.0,307400.0,289840.0,,281500.0,258200.0,338410.0,253300.0,2010,#,216150.0,41490.0,106920.0,272960.0,70870.0,126620.0,non-refundable tax credits,20890.0,240630.0,175670.0,PPIP premiums paid,,131990.0
938,5860.0,5830.0,5710.0,5610.0,,5820.0,6790.0,13250.0,6360.0,2010,#,6610.0,2250.0,5810.0,6360.0,4460.0,2570.0,non-refundable tax credits,600.0,10170.0,7730.0,PPIP premiums payable on employment income,,8070.0
939,19900.0,44240.0,24020.0,30510.0,,40350.0,64680.0,22330.0,17580.0,2010,#,13960.0,10520.0,6010.0,53250.0,4500.0,15120.0,non-refundable tax credits,9230.0,14510.0,8590.0,PPIP premiums payable on self-employment income,,12610.0
940,1165280.0,1081950.0,1177900.0,1148690.0,,1168270.0,1173360.0,1533820.0,1079860.0,2010,#,942940.0,311930.0,664150.0,1152970.0,468890.0,880180.0,non-refundable tax credits,150390.0,1155800.0,893430.0,Canada employment amount,,888190.0
941,100810.0,105580.0,104110.0,109670.0,,121790.0,130450.0,132490.0,91970.0,2010,#,81950.0,24430.0,56470.0,128370.0,41160.0,88990.0,non-refundable tax credits,9220.0,97440.0,75570.0,public transit amount,,78190.0
942,86810.0,19750.0,77180.0,65530.0,,55610.0,32770.0,169500.0,89880.0,2010,#,89470.0,78970.0,120780.0,44340.0,93700.0,22500.0,non-refundable tax credits,43470.0,153120.0,141050.0,children's fitness amount,,192400.0
943,17180.0,1320.0,15050.0,11620.0,,8080.0,2650.0,28400.0,17460.0,2010,#,16410.0,2030.0,8240.0,5110.0,5260.0,1660.0,non-refundable tax credits,520.0,20820.0,13570.0,home buyers' amount,,8100.0
944,160.0,30.0,140.0,120.0,,90.0,50.0,320.0,170.0,2010,#,180.0,140.0,220.0,70.0,180.0,30.0,non-refundable tax credits,90.0,310.0,260.0,adoption expenses,,350.0
945,377320.0,69730.0,428440.0,443750.0,,566220.0,199310.0,366420.0,358750.0,2010,#,258740.0,56600.0,102470.0,516500.0,66790.0,28320.0,non-refundable tax credits,30650.0,253260.0,156440.0,pension income amount,,137750.0
946,16190.0,3630.0,15970.0,14720.0,,13230.0,6120.0,21500.0,15310.0,2010,#,13750.0,4220.0,9480.0,10130.0,6750.0,3740.0,non-refundable tax credits,1690.0,15760.0,12040.0,caregiver amount,,13020.0
947,38030.0,49830.0,48460.0,57610.0,,73750.0,98490.0,28710.0,30200.0,2010,#,21910.0,3500.0,6620.0,85710.0,4200.0,29010.0,non-refundable tax credits,2190.0,17780.0,10240.0,disability amount,,8060.0
948,14970.0,4410.0,14270.0,12580.0,,11290.0,7010.0,22050.0,14570.0,2010,#,13140.0,5900.0,11110.0,9550.0,8110.0,5570.0,non-refundable tax credits,2830.0,17460.0,14060.0,disability amount transferred from a dependant,,15750.0
949,62130.0,5100.0,63040.0,57980.0,,48980.0,17330.0,78380.0,56610.0,2010,#,48900.0,4340.0,21660.0,36210.0,11930.0,4830.0,non-refundable tax credits,1340.0,56010.0,36260.0,interest paid on student loans,,17120.0
950,111880.0,1250.0,136790.0,168770.0,,211500.0,218850.0,116820.0,93540.0,2010,#,76320.0,9450.0,38420.0,284980.0,24660.0,670.0,non-refundable tax credits,3340.0,80180.0,55400.0,"tuition, education, and textbook amounts",,37110.0
951,39250.0,660.0,32900.0,26030.0,,19500.0,3420.0,76600.0,41200.0,2010,#,41000.0,45480.0,57390.0,10760.0,46850.0,700.0,non-refundable tax credits,26670.0,68890.0,66420.0,"tuition, education, and textbook amounts transferred from a child",,104650.0
952,60530.0,78850.0,79850.0,99140.0,,129350.0,157100.0,44870.0,42590.0,2010,#,31200.0,8710.0,17280.0,153680.0,12310.0,158330.0,non-refundable tax credits,3910.0,31760.0,23270.0,amounts transferred from spouse or common-law partner,,24390.0
953,373040.0,127460.0,442660.0,481540.0,,558260.0,264690.0,285850.0,306730.0,2010,#,216420.0,44760.0,64570.0,510320.0,44280.0,99750.0,non-refundable tax credits,30780.0,173160.0,104270.0,medical expenses,,95540.0
954,1494840.0,2041690.0,1591420.0,1648180.0,,1938650.0,2579430.0,1806730.0,1366980.0,2010,#,1141860.0,370960.0,733200.0,2513530.0,513550.0,2717970.0,non-refundable tax credits,193000.0,1338390.0,1000300.0,total tax credits on personal amounts,,993330.0
955,434600.0,22020.0,416670.0,364960.0,,327380.0,81610.0,678040.0,430830.0,2010,#,391960.0,237920.0,357420.0,209460.0,268430.0,13490.0,non-refundable tax credits,140950.0,552900.0,450000.0,donations and gifts,,562320.0
956,470.0,70.0,460.0,410.0,,430.0,160.0,670.0,490.0,2010,#,370.0,180.0,320.0,360.0,210.0,70.0,non-refundable tax credits,150.0,520.0,450.0,eligible cultural and ecological gifts,,430.0
957,430440.0,20910.0,412170.0,360500.0,,322880.0,79440.0,673360.0,427200.0,2010,#,388840.0,237640.0,356200.0,205240.0,267650.0,12190.0,non-refundable tax credits,140830.0,549860.0,448180.0,total tax credit on donations and gifts,,561160.0
958,1494870.0,2041720.0,1591460.0,1648240.0,,1938680.0,2579470.0,1806780.0,1367010.0,2010,#,1141880.0,371000.0,733220.0,2513560.0,513560.0,2718050.0,non-refundable tax credits,193050.0,1338420.0,1000320.0,total federal non-refundable tax credits,,993360.0
959,235830.0,8140.0,223610.0,192910.0,,173550.0,56960.0,378030.0,251470.0,2010,#,218900.0,195510.0,202080.0,108010.0,154690.0,10070.0,non-refundable tax credits,132000.0,319520.0,253780.0,federal dividend tax credit,,377770.0
960,130.0,0.0,70.0,60.0,,30.0,0.0,400.0,160.0,2010,#,190.0,1960.0,540.0,20.0,530.0,0.0,non-refundable tax credits,610.0,440.0,510.0,overseas employment tax credit,,2370.0
961,1670.0,0.0,1750.0,1610.0,,1360.0,380.0,2950.0,1700.0,2010,#,1570.0,4170.0,2090.0,910.0,1690.0,0.0,tax payable,3430.0,2990.0,2400.0,minimum tax carryover,,5470.0
962,1412130.0,23440.0,1443840.0,1356070.0,,1284350.0,445480.0,1772060.0,1315950.0,2010,#,1109940.0,369580.0,729700.0,917580.0,511580.0,16860.0,tax payable,192570.0,1323120.0,993250.0,basic federal tax,,989750.0
963,63490.0,310.0,57820.0,47240.0,,37580.0,7150.0,109100.0,69310.0,2010,#,61920.0,83190.0,65330.0,19850.0,52010.0,130.0,non-refundable tax credits,67500.0,97020.0,79410.0,federal foreign tax credit,,138120.0
964,8610.0,0.0,7810.0,6100.0,,4510.0,510.0,15890.0,9840.0,2010,#,8830.0,10480.0,9080.0,1680.0,6890.0,0.0,non-refundable tax credits,9390.0,14230.0,11070.0,federal political contribution tax credit,,17630.0
