,item,type,tax_year,< $0,$1 - 10k,$10k - 15k,$15k - 20k,$20k - 25k,$25k - 30k,$30k - 35k,$35k - 40k,$40k - 45k,$45k - 50k,$50k - 60k,$60k - 70k,$70k - 80k,$80k - 90k,$90k - 100k,$100k - 150k,$150k - 250k,> $250k
620,Other Federal Non-Refundable Tax Credits,$,2007,8463150873.053425,44585156894.750305,30404997937.19292,28688364399.260242,22464781925.753395,19544554282.28715,19389491061.241795,17998308430.36894,15400702681.678574,13272217200.224869,20675182102.81872,15346582398.351202,11598570198.2577,8222683717.322383,5254776378.808979,10539144559.586819,4274839871.537797,2512753165.711095
621,CPP or QPP Contributions,$,2007,14122829.496051725,302738773.8631801,535110174.59857094,798705200.4984322,1018794575.015651,1249241802.75949,1610380505.2518768,1828744682.4941745,1885656183.8352888,1765035770.4983294,2878077027.82982,2219852018.061221,1687911004.1783717,1212859259.7129908,768239683.9302866,1517322119.2549098,585093096.9354435,328154308.97516173
622,Employment Insurance Premiums,$,2007,11936319.805478428,165408846.71396968,212210380.77711535,294252848.6075438,367133540.7035009,444821886.2878818,566806228.1405165,635627370.9787341,634026672.47623,570849103.4555217,936795459.4363321,721204714.6688591,547474458.9342327,391297418.5142189,241117439.49768403,449516156.96571153,147877863.323003,65109523.18553622
623,Provincial Parental Insurance Plan Premiums,$,2007,574695.2262462607,10496802.74940704,15935842.869374067,22041840.6987178,27055139.48086603,32501960.77410912,42447411.81709808,45707723.41976788,43246649.472167835,41963867.477799974,74867114.4737174,59042431.222572796,41037907.857948646,25747902.37048769,16862914.085407685,29936396.785373397,12222000.024328116,6718487.325788006
624,Canada Employment Amount,$,2007,14026120.628192103,2143263041.1011295,1323278554.8850334,1293184311.4417744,1244714271.5090046,1207923772.6636033,1283259980.726249,1231017183.3507717,1102533338.620261,967673378.1881089,1547554200.6247735,1170654175.863633,882310572.5611668,626744605.8860186,392027737.20598644,768457556.7820164,287938982.292111,160753481.90252027
625,Public Transit Passes Amount,$,2007,3220294.14010719,62093762.74297122,64897208.31471797,67780688.81158993,69222429.0600259,64081296.7169138,70733088.27176413,69174630.42418723,70317351.29958598,56041121.53037762,91229810.27709256,66165539.558716,51075621.38406806,34990824.626266524,25128743.296949647,49121435.29559431,15666836.593258796,6505060.858787461
626,Children's Fitness Amount,$,2007,1210528.2425187193,9920995.926978484,9995472.871192217,18882684.348636806,22346418.052666496,24064945.750493806,30961288.46544893,38895862.01466713,37100634.1802615,39887405.80927383,77215917.20690571,72472736.29705504,68559917.73537837,58283211.03006565,41203535.68911053,90794064.57363312,43209966.79815212,29983083.825029764
627,Pension Income Amount,$,2007,2711183.088616305,135107846.38080367,329973991.9255778,980842458.1597519,1092016527.1395726,888613322.9147766,874759499.6948402,805117998.8740892,608259872.9706433,495033797.43830705,690339023.4750875,457238415.64411145,333389926.9937689,207364933.0184936,132198799.17173895,263961852.64001846,127149929.3117573,63790058.51715264
628,Disability and Caregiver Amounts,$,2007,51095630.11534935,528624010.87488246,598986937.6179426,641144222.8314618,568844895.5388447,530910564.22186226,442972190.2405437,387252320.0068492,323189920.42503446,289177300.4391871,398452763.1396487,268937357.15196866,214518054.45155874,149308487.609616,91663332.78818743,194493760.8237055,75609660.72349015,41029015.08849029
629,Education Amounts and Interest,$,2007,3004644.480742055,88309647.1062049,532584628.0723978,1295175180.2042637,1269987522.3096526,1079562203.513145,905720788.160289,806759826.4353383,702956751.7403125,564366274.5203801,918595295.1436241,662300121.3728908,556722939.170923,446898347.95640796,286698440.95267034,618571039.1576072,270253487.0318054,168870357.22563478
630,Amounts Transferred from Spouse,$,2007,252731396.41029704,705320005.2238706,621265548.3034891,646252007.289105,626968036.7186599,388792992.31550944,304312794.0573091,216158770.41662544,161197008.77925578,120363634.61884932,178898066.38611352,117081091.09253365,95221552.16771215,61362332.45502143,46026751.5240864,76299961.95269503,31681602.791575775,12188652.138859281
631,Allowable Amount of Medical Expenses,$,2007,25751237.159034573,201042173.93360242,381805498.7136061,885578665.3371125,1064077668.6937824,889786056.8870974,910411724.0495719,817521189.0761313,612338319.3634819,493657641.3646264,669584411.1554668,396289596.9689036,310594424.0834554,222459297.57787073,150426753.3690043,383527361.1999803,233306253.12470052,240833982.47119892
632,Net Tax Credits on Personal Amounts,$,2007,1349294351.9354541,7529188872.285761,5863969992.572749,6150031488.912965,4935623775.718038,4268739431.6893644,4242913717.5861163,3932937340.9800167,3366017730.028906,2884648784.459545,4455188570.941805,3259177774.563852,2466743088.1297426,1752043434.3196712,1117647711.9109194,2247767532.987183,915852987.3619035,545473585.8061026
633,Donations and Gifts,$,2007,0.0,17207508.901918985,56486871.59947772,149842053.7771174,239992504.16120198,321260189.45257115,410188995.6323141,429030550.92220604,457965399.54733205,445259855.18370587,798933077.7158026,732914268.8531494,632259234.5463817,567034105.3578869,408805058.38535744,1168886737.9337847,837133080.5203533,2894221850.7814655
634,Tax Credits on Donations and Gifts,$,2007,0.0,4329667.130037108,14188413.6708071,38015477.83828988,61380117.99393814,84366815.44760628,108938649.05722637,114575553.29764183,123154852.63259085,120368081.00357851,216963566.05260667,200161789.7572252,172719814.80492064,156149250.51545644,112925944.56311677,326282381.00417775,236611028.5746621,835084408.7563846
635,Total Federal Non-Refundable Tax Credits,$,2007,1349294351.9354541,7533518539.415798,5878158406.243556,6188046966.751255,4997002782.115794,4353105135.540789,4351852366.643343,4047512894.2776585,3489173694.257679,3005016865.463124,4672152136.994411,3459339564.321077,2639461791.338481,1908193796.43131,1230572544.8778539,2574049913.9913607,1152465127.532748,1380557994.5624871
636,Federal Dividend Tax Credit,$,2007,0.0,35571.07783342426,7503274.230487929,19619672.617498066,44118140.879086725,55697638.31004862,87480396.3542132,125165730.12636161,132309958.7899684,140877030.56691217,267634566.4263195,259548815.79630926,267507844.46153796,205048366.57459185,181170168.9827235,676430732.0422186,678379360.1497809,2374446145.5176473
637,Basic Federal Tax,$,2007,1864146.79770789,22599861.982229643,195993304.07362077,779872537.9779986,1617295745.1019309,2476460661.9553614,3560580409.8159137,4346124311.515979,4763313028.308202,5113640346.331592,10249420353.825943,10024787885.711687,9273670117.777283,7772219368.813174,5804864200.367785,15904886027.293346,11904680443.341778,27920588250.937973
638,Net Federal Tax,$,2007,1864146.79770789,23784823.512555588,196529093.43348673,778444136.8837502,1611502105.7998118,2467769091.4060006,3547469132.84575,4328138685.286454,4741314539.860593,5085139020.217561,10197776706.792723,9969802780.55449,9223292578.795696,7723508112.508846,5759165369.717476,15762200429.737843,11746757085.31938,27482224738.469223
639,CPP Contr. On Self Employment,$,2007,1695184.1779991246,78233027.71370518,165651174.6817099,199146902.4427903,197208278.70086867,191173423.0271918,184161474.30927804,185361998.1861561,168661377.14336342,141387253.21458536,183547873.21665147,128952938.319439,102296861.86801669,84252321.04082994,66702440.51476425,191015576.36930597,146640656.7721092,117201143.48022145
640,Net Provincial or Territorial Tax,$,2007,984874.2175129341,6007065.769119522,62422795.212930396,282186472.04873693,694330765.365707,1132433052.7316186,1552298493.1308064,1908805174.3315718,2090134301.5683634,2193161482.1281476,4303447910.885328,4160836790.2740364,3868923851.630223,3350738840.503268,2518351164.0851297,7162054219.986078,5310807495.973716,12364814567.040768
641,Total Tax Payable,$,2007,3835006.828916053,89801409.18284413,381288606.4888392,1210050256.1603327,2460698228.090425,3750501063.9456596,5247808893.938356,6386596942.044153,6973944356.03729,7394142163.6949835,14686038598.946337,14307641254.127645,13299195639.569155,11279707721.770338,8461696905.246984,23478604331.045643,17399300372.42353,40088809251.96668
